distance_km,speed_kmph,altitude_m,radar_cross_section,heat_signature,signal_jamming,object_size,time_of_day,threat_level
3.64613833915817,19.54169483836732,2231.9395410767347,3.630306541109065,98.27773738898343,0,9.626372581360378,0,0
15.893624924925279,652.9226164879838,6940.134075980903,10.193157635344205,63.83292573298365,1,20.976883792298988,0,1
16.59657444032398,1035.423286769423,14714.810672440277,8.530145167130845,443.00514416711496,0,0.9756770679803393,0,3
36.61550582773417,175.7329982896667,7251.111539597199,13.944256286454142,178.035534752006,1,11.493385331877343,1,1
32.05909483208305,701.2538624183616,12953.212837718178,5.871105517832179,345.0963612054257,1,10.875439629784845,1,3
44.41703075752817,66.40621758273313,8830.972831969797,1.0858613136331627,22.420816089329854,1,16.53279064319893,0,2
23.87463879551649,157.15699431004148,5629.948618794027,0.38541673471366833,348.1229753206303,0,2.645719722427297,0,1
6.419915173945935,793.8465524031922,4286.753332888053,12.420192558494021,164.88964265801556,0,23.808875524920197,1,0
35.80561696753825,265.4315080861207,3048.346366291309,7.918561001155339,37.31301825784645,0,6.924533652143272,1,0
38.15885990653642,1135.0816965231163,11426.972870665459,11.651136372340744,308.8082531585774,1,20.4726155390193,0,3
28.283221279690064,1378.9299382745314,5798.107602345418,3.592941440171569,127.9938698758549,0,24.19475763570075,1,1
38.66287540775077,1601.1733982181656,7669.131933011267,5.241747808147182,199.53554860542118,0,17.07537020912464,1,1
24.94288202003734,400.3004884896202,7384.882200017729,0.5485476959486522,49.48459802039166,0,22.35605459829857,1,0
26.375275054408707,334.9651645181395,8659.185438496968,14.42623563615427,82.1099930365232,0,20.024879210342664,0,1
21.663280408748207,209.13568066880052,12983.657184368283,10.05123180984212,156.00884539296345,0,10.988129015984224,0,1
1.7582467738327119,1272.8604990872734,14711.090153751442,14.004755807613662,53.982155274476995,0,24.361326901490177,1,2
5.8406256361685704,1412.9514529738024,6113.763128607254,4.0558964706931775,456.3048696962945,0,9.193690411623075,0,2
2.0557446914933455,63.172289651284075,12412.783831594546,9.210807807262347,12.963051160149424,0,17.350781073669758,1,1
32.00231535755713,1872.4244924873797,11467.916919820766,10.209649527560304,247.09150724351258,0,22.489233304675416,1,2
16.06062106327817,103.94256730294482,8602.9342718336,4.831490533838068,70.39125448495021,0,11.679199339468974,0,1
25.674249212652786,1082.592670602141,14340.707154178997,12.736827601732887,160.76275384419478,1,9.431644424714039,0,3
45.42454045934161,1418.121038901833,3007.1177329260418,14.212705797213692,463.7691843109501,1,14.05070730009827,0,3
12.83996534286931,1741.9382474921713,1638.963154644321,13.284341253670464,89.23033110425355,0,24.62992308330003,1,1
20.81395469026367,1428.1738642648556,12809.429504331332,11.11209794149665,483.257836661983,1,27.932692012797112,1,3
37.89978135788091,1603.4561661395837,6587.247249506225,4.2342237279018144,110.83924472481664,1,16.57996067936676,0,2
11.825509191835312,678.9003850856121,12704.532813105907,4.296079027373913,373.3673931487465,0,20.01325305704773,0,2
4.310505536525254,1629.6502274930244,13396.353077931224,14.454068774645965,277.87185979968274,0,27.146571856047967,0,2
14.842696919231518,160.2296927693503,936.8639042860716,0.2532389894418112,443.39457652241197,0,3.4071321166818005,1,1
8.480453719073218,1789.6333121210553,13251.97144479091,10.769144601307953,281.45669519653416,1,7.346318047051868,1,3
46.52003379095736,1095.1847523074725,6724.785830541333,10.623067822073406,271.9340173865912,0,21.412550184421683,1,1
40.50195878843864,1634.5955399249874,7656.487335063483,9.378074160151982,105.77442018051595,1,24.80046162641284,0,2
31.853485947265963,904.6365690366002,9398.887666398154,14.8526218066943,91.45238740531278,0,25.78235633575205,0,2
43.63729921429203,1287.1553903930499,13895.739100951301,4.747003592879506,459.079684046602,1,12.74566171722051,1,3
40.28176780650617,1052.8053218722264,286.74141644646045,5.165580770519398,170.6407174365167,1,3.1355271176100716,0,2
9.735217914858774,1463.1790435106636,7152.652024767256,1.2761971039036777,192.320304931819,0,13.414553580338788,0,1
44.6816704252539,163.25996406117915,10315.83063645841,6.697692234501688,382.3135926299103,0,7.306670411108087,0,2
27.197440974824712,120.7041679811276,10840.604365473428,3.989623040899237,176.02350638717562,1,9.090295422400413,0,2
40.468287680621096,494.2064680202929,10387.986473056619,5.216461862446899,476.51059885311133,1,23.281892926706423,1,3
44.85651934621291,319.0893602263767,2016.5269411218278,12.535119674808852,371.58460680941215,0,2.728049037763663,0,1
16.24117201110726,1743.5671331844035,4490.933825575218,14.038719251559687,302.7403288609758,0,24.913645915680714,1,2
5.9475702641199995,438.4279747160886,5380.732881255202,2.867422772877266,441.6386286669287,1,13.116238031812987,1,2
11.782790545826114,1951.7305116382627,12066.558115192574,5.650383080146641,34.306895091246545,0,18.083885967467555,0,2
21.641835536999686,673.7915835422137,4181.398086218295,13.936595375519373,135.9607191727123,1,3.1447408214525305,1,1
40.99173091316341,364.23583137739854,3160.5744580080473,1.0209460642694173,237.86780376824586,0,10.45209281153975,1,0
43.106163871189,1579.3970142849582,14361.720285571442,1.47617186885954,121.2194843410453,0,3.1461771109379506,0,2
0.8441304612939398,1317.4155510017522,132.9492767020335,2.5255857391728176,374.51354177805445,0,28.865539824992734,1,2
25.781991477589504,996.3914329062779,14967.312835229674,8.968671228490434,460.41193521632533,1,24.31421865512439,1,3
21.16184465586456,1110.7271018752624,10152.319482860934,2.3420368379893626,217.64735876615245,0,14.059166253515576,1,2
11.494336618301148,1438.4035565445276,12427.039491736756,14.524338083615929,177.64497405482854,1,7.096275175548297,1,3
6.433335683017299,456.90948266259744,4419.290945192897,6.756046456151953,481.15985874740744,0,28.03692560487064,1,1
17.211950984479582,1992.6678321134839,214.72916500589966,7.572617609217479,227.97769208549502,1,10.665599573945666,1,2
47.1740303436697,1949.5863242935663,11068.04277842295,3.775213375500557,249.63371622014878,1,5.249040734777555,1,3
16.498545135027385,1300.6513726938738,12512.168955010136,7.117307761277529,182.30843744753363,0,17.11334945939167,1,2
26.180135776296623,399.08490185829027,11107.141979302787,9.962513126291471,455.6787517759478,1,28.341336550172077,0,3
35.299438465311304,1360.4564848625826,2142.754309512579,11.292539340615237,288.78818680810684,1,0.6129935697595159,0,2
18.49966531777505,144.39681795835168,11301.418833854535,11.332634432377704,383.4655477190059,1,7.524682875992963,0,3
48.603213094687554,61.30500441161213,11533.841731614615,8.710577579141916,407.78529199193434,1,28.184205392107025,1,3
48.1411410996345,515.3657770224273,9878.107735050824,13.574960647408473,177.5060305394565,0,5.54703602228628,1,1
12.963223643355526,925.2459134786326,11491.738991933793,12.27937692486103,222.5102223469862,0,3.8406818233746858,1,2
25.11380104167308,1736.545010816761,12688.821595165982,11.38001690900952,425.7511694590697,0,17.320522866094233,0,3
15.393476335930098,1454.338139532616,9204.061713561876,0.9285222730388633,187.99512232114702,1,25.924392787197483,0,3
14.599604471684646,1485.413042399962,1329.070709545186,0.20248163707277478,399.0282153914071,1,14.57473962197082,0,3
2.3259038940493735,850.9866688961507,7314.417145008163,3.265464430212547,471.0862380614742,0,29.83964557219348,1,1
30.673434532004894,691.8699850939258,1164.740020074076,9.98650154931044,315.3730828033234,0,20.53556513637079,0,1
25.382611649828643,742.0775259692055,6113.145465486463,6.226842584349932,373.39737085142553,1,2.685209762708208,0,2
3.048198186874473,1975.2991274721157,6106.597336884414,6.095853263559745,404.49768290015606,0,29.788547884618275,1,2
14.292999979712267,80.21838282496496,990.1476621036237,13.280344634621244,424.0694279593548,0,12.532879985015617,0,1
45.45916135534936,1734.062992244897,5232.30800954219,13.443886437164396,203.57613554983,1,8.978374748441734,1,2
12.358313588015134,1157.3508171447868,1664.9714818697225,13.646711434398428,35.119094996239106,0,16.957435915547624,0,1
7.672296168515543,877.2308383791809,12123.528150138332,4.776783340073907,206.91937290600237,1,9.477073958715497,1,2
24.72791163373937,1450.515320830273,14215.320389467062,10.396731609815,340.140552594204,0,3.0504964600444935,1,3
49.289697478474736,973.3378828494057,1084.747128869079,4.1473344009881075,230.67168903258846,1,0.5421361208357132,1,2
12.48173593981927,1746.846476163321,14326.728109375521,2.940086512809302,376.9919439215953,1,13.762708911147739,1,3
33.77070959659099,1801.403728022517,7838.648990051178,2.8510236144758014,184.9213904396453,1,25.18747095568447,1,2
38.20017095877152,843.4418537469109,4493.485169308108,5.197403550867551,321.02462914097447,1,17.38329797608726,0,2
12.263058427623784,553.6555944701031,1152.9311291424526,6.506368534719344,101.34570437844755,1,29.976615318831506,1,1
36.54670925628705,1184.7006571867244,7509.364021056267,12.48114264872052,377.1910239560289,0,8.9619760465924,1,2
18.705265069603033,1824.7266912333819,11917.73316736123,1.8863772927434104,277.39102471838265,0,8.773424410421633,1,2
31.799138614382183,421.3243780113332,10606.297159000473,11.050395126183924,109.99155038783428,0,5.212609076901354,1,1
31.85972068266429,1245.9331671269656,753.3901719596064,8.01867822142065,153.03647501392555,1,5.339875853827388,0,2
27.020846861700544,1263.1204401850412,1093.5275305185526,4.390385605872288,376.81826720509787,0,8.913004582296411,1,2
4.969343617693211,1466.226044830562,6043.099239489557,7.443011809539087,246.47460547414514,1,23.88878133556905,0,2
41.847473531667276,263.1353702545196,4429.357410719149,4.569136839677637,115.85540579260538,1,27.21982532377521,1,1
16.378613216100923,1431.649929364177,3485.7648458407175,8.981621133050758,483.96288328144584,0,29.265071506376596,1,2
9.732666264792785,1818.065041331282,4215.067483630704,6.564274450543138,360.4112597102751,1,7.352544795845353,0,3
2.5183695069608136,359.36621774048393,12052.24114945327,2.5496423832752932,478.9960679445001,0,26.498277595615704,0,2
29.74920068781797,475.08664984775527,13938.420804477808,1.8370878108798812,219.28147222656818,1,10.183525133681442,0,2
34.03943591119298,1942.7901880832792,6076.540417913497,8.245765662874739,242.79916693894302,1,3.82879606324809,1,2
1.3210975319288796,361.95390541897956,13591.665031987455,13.545954195962942,449.9980559306594,0,26.165735302844887,0,2
25.84860638581441,1708.7701867391584,4822.435518718229,5.224969529709514,267.2741767202385,1,19.265116221986748,1,2
11.71154087229793,984.5557128960696,7146.554795156874,11.021701597617085,356.56666683377694,0,5.359561434391321,0,2
32.43605312526777,494.4621488063541,3390.434967239996,9.914054188602528,133.56470997280968,1,13.180022096633575,0,1
9.131138235747077,1741.4998025450227,9607.14063263766,13.980168223211267,228.89596966429386,0,8.974101998873495,1,2
34.70141803607206,890.610510005331,14684.716727622133,12.332617157757198,70.490434247074,1,22.235439776950813,0,2
19.643399641876602,1029.6347078593803,9052.39644065068,8.542418357691398,110.93021757971123,0,13.875778803415908,0,2
46.86813444246836,718.4667387995314,5367.211261703233,9.8897544236882,10.462273481139233,0,29.683758380638356,1,0
7.307286735226666,1185.901702869855,9717.261689857925,13.48595835210212,29.239875307843512,1,2.114976976658056,1,3
17.382784376987797,327.0477451700455,1843.8101769808136,6.052829890345328,488.86907335669537,0,10.972950351019277,1,1
6.116939301409159,782.1630733035214,13329.88620398098,4.969241117280882,128.75331061701354,1,14.716054929744333,0,2
46.27233410478886,1938.824644670575,7546.259261697545,0.26108514616442546,335.02224765696093,1,15.342439865075434,0,3
43.92829799235856,516.2668654022551,6740.246130594631,12.415611005452817,421.1588524118097,0,9.820106760376285,0,1
13.268110571900202,1313.4733290825843,8787.971826802788,12.034612436010137,279.8236250259165,0,22.012587348378258,0,2
33.169210278691864,650.3801284493898,9371.757941841037,1.6563723196922557,85.04080504113854,0,26.305038667924755,0,1
40.952498909960184,1546.9462513732012,1076.6370933976955,8.695174978877233,366.77705429472155,0,28.192219408346958,1,2
27.982440174173384,261.7473214366997,10239.258318351036,7.013327302686622,304.1231909487957,0,24.250254615586023,0,2
26.71770362862232,1939.6420901570893,3628.975204732944,1.868765523085761,368.3127887802138,1,25.59211582054468,1,3
12.471688399572358,907.5790827672785,10709.289487598848,14.71046658320478,387.17584519997274,0,16.741086368289867,0,3
5.108587006392011,472.10092669292794,12338.02191576295,3.298968723203996,487.95108016552507,1,24.86370267959103,1,3
44.912180018689675,146.9934946600253,12059.377613287805,1.1017892833493612,291.0460072130879,0,9.45336531986459,0,1
45.070693829584854,339.51581017508147,8287.514511118337,8.963225954578453,177.4041452183949,0,12.255123482221824,0,1
31.838522135026764,1039.5478971120353,7802.548384661268,11.109113489282187,327.74763288111615,0,9.848933907647057,1,2
17.281974656910684,674.0063528625726,2143.139420091176,0.5834073461030858,43.5359475288868,1,14.2879263957138,0,1
17.785873943326713,1657.766731765219,11630.192256047034,9.91489281703263,449.7246859775773,0,8.924598679039773,1,3
36.43480610407685,861.7750473236118,4071.1407067007153,8.031148951676672,68.49669555571643,1,28.86753754650618,0,1
44.906957867652565,497.4285451752598,7450.4313422691985,1.6386486322382214,170.64299056405093,1,9.728916526167211,0,1
44.410778001123305,1234.28997320806,4264.111393912751,2.670605766500795,409.7152365067992,1,3.392313874272725,1,3
39.10383951995238,1413.5544337708916,2007.4254449953971,8.5628170300096,302.68306538204877,0,16.041106398487194,0,2
32.28056648463725,334.08381580189973,9443.36545337605,4.515728441347997,202.88140493594662,1,2.1844228141327027,1,2
4.6649282672549175,335.2384325766353,814.9805223435575,14.08090435690461,241.9834730937605,0,3.761023406103125,0,0
8.500621347683381,73.34285386708595,11229.678511893,12.299229419312356,428.7282226690684,1,6.971986981289265,0,3
44.97843233209042,1472.804030131281,4763.80192891675,14.75515137705358,176.60214916934714,0,14.198332371523179,0,1
30.518238453149703,1327.60905524361,2.020395067279801,3.9690955003611688,436.12834555796394,1,13.280902503116323,0,3
0.9552540550231676,949.2617514996277,7666.937088558447,14.548882128689858,53.18587117857883,0,24.09090992908234,0,1
5.522841371868589,1688.3408979383942,702.7786279140469,6.525384659894212,390.6312342322291,0,22.314502289581345,0,2
33.34333757084876,1611.3403059001064,4142.543367313492,5.2780300501749435,425.2983401968208,0,13.07638967272569,0,2
0.750548400387825,1170.7087287935044,10604.647311835743,0.8502079518433633,99.09064989029599,1,10.344274123481082,1,3
8.459998545166183,1736.5425610265172,940.344324327988,0.886202342108079,220.8698008623782,1,9.835829129814208,0,2
27.662322573646012,411.6824200735365,12590.077385340035,10.410967713605155,91.09488958519125,0,23.332855075173267,0,1
34.74881228578832,223.83923879545574,57.29883987874662,6.923142017067016,356.2360232071667,1,2.0361359835274575,0,2
32.77208234537873,539.4992230339792,3702.358038028534,3.4751722279379753,272.3204063502118,1,0.8782386605628718,1,1
11.60133081829771,114.1737121786297,11113.560842281071,9.248157564245966,321.3084398870773,1,23.968559561836116,1,3
35.752871456703026,1062.3390560020641,4744.052245939602,3.8675859619266566,106.27861380854347,1,14.575818091676954,0,2
12.243829831091604,1873.211384589923,1528.385820990203,8.706713139731896,113.75547240568557,1,4.360993587330491,0,2
16.607285058883754,78.6870813370193,5403.508782006418,5.452210330042086,30.33368949985412,1,7.449195070537787,0,1
37.4513245533422,244.2198280200536,4055.899295767883,12.370928176516104,167.81309224590757,1,28.008866616372785,1,1
32.65682850283713,904.3980565668705,12640.678532408323,12.328372795425011,284.2748840535007,0,25.85533778093449,0,2
42.53655881946181,1867.7500350558098,4700.218763777147,7.2125209320237795,430.3881078586911,0,21.43865898160719,1,2
33.05183816886699,632.312209953501,11833.987076640109,5.327204729091732,336.79444925475354,1,14.725644294951133,0,3
28.631275865105845,1014.4696173767849,13378.082172161021,5.502140968730508,223.3441984658782,0,15.849546972645879,1,2
5.136901007490578,83.1457181007842,6507.261293647943,12.105146432456447,477.0288560531275,0,29.26971379087678,1,1
18.70193225144196,296.68640192417774,13649.14715781588,4.9898742936844185,362.43014828215763,0,28.99022809458647,0,2
13.62751720024541,1973.2602459176937,5659.770809447893,3.214984668232006,465.7809494026495,1,6.850436850682112,0,3
12.577487347264636,1930.237392872091,14461.176247351623,1.3618562939420717,268.5181069033612,1,24.427584706006886,0,3
48.66402246024606,9.879961868819231,1339.342867883594,7.0537275011776845,136.86309464863842,1,6.318658651926995,0,1
19.95833737100464,1903.6235708464778,10305.288997548641,7.283768273905644,35.88507631871377,1,6.799355597576566,0,3
44.65630448126711,1278.2398756310008,7407.21060685393,12.629539785003317,365.78157722708676,1,20.444744507855013,0,3
31.74136198686451,1735.8365890400441,5814.732081834706,3.3964565770463535,69.43846902271173,0,12.447532408332679,0,1
39.8431595253116,909.4797112677182,9490.678181229014,5.776769977659159,158.35981285326392,1,27.980560009642346,1,3
25.38053610870701,1031.1920571585006,10557.856374514968,12.145245509515995,270.9107448631097,0,3.1257871794322605,0,2
29.056742289004777,977.6931605138403,65.4490447546363,12.371991800159705,286.56412801207637,1,15.590006403880045,0,2
24.879625844033765,1333.7285150922087,2504.296331207981,5.830705032083646,304.2857665236967,0,27.596385148072077,1,2
10.164527896003202,279.3025095126258,10695.69075951478,6.940947946971545,91.46511187135332,1,27.1713529841454,0,2
36.26137970544451,59.9471797453559,9995.781203673097,4.618959773654315,196.0713283626079,1,5.117611795764366,0,2
14.398231940822361,615.8598831823819,14490.712576930158,13.99506768844775,312.4251712873137,1,11.315812152845465,0,3
1.7036403383569652,1409.3615254732933,11415.566853761746,1.8677921095495467,485.21124367055455,1,18.76408130137754,0,3
32.45087864740481,403.70690424589674,14261.59061597007,14.012866402721903,366.53925747284745,1,5.2021491007563645,1,3
9.266978630648923,1346.8648666498345,10538.107523022105,10.289610132346613,462.07584097603933,1,29.056654075349293,1,3
47.052699925469256,1939.824092214541,4470.783129591648,8.020425075032295,383.48390857394674,0,27.48510519746598,0,2
47.71946456162807,187.80143157883677,1580.473833762847,0.5866200056889885,299.9413147572762,1,5.4250302815168405,0,1
45.7857873159122,1345.2042364502527,11727.357950174033,7.186383258147924,104.09145087680882,0,4.07408610719907,1,2
18.822855662644496,887.5004386091423,9662.238322138739,6.175446764540711,336.6759694273314,1,3.019550242843826,0,3
1.2651025181789377,1736.2845087550106,722.7901858994435,2.502160298429326,315.45598732035444,0,27.32858808908062,1,2
46.45176884809241,354.2995788947718,5400.756988514675,9.880503092159788,305.20989352406053,0,6.211902388966093,1,1
21.69511534170706,1385.251904452329,14351.997232264292,14.570148519787459,249.99507531423797,0,12.780405392058464,1,2
48.349413542661644,1676.2305792962204,7506.017185653019,8.476613284861424,269.04173595474504,0,13.74111528673409,0,1
48.19918886591802,1889.2284389480465,6490.937040295569,10.749823819014793,173.87683828787098,0,18.170825804300243,0,1
42.72396804563432,1366.4960565792917,6865.4940773894095,1.1199117432336503,264.4632193947285,0,2.6161926405490363,0,1
15.075220157444491,994.3495280168546,3133.2408600774556,6.3232382376732215,106.80239378245435,1,7.18937921331522,1,2
19.5623375657953,1235.6944804024276,5530.607562971928,1.8337414289509886,404.53545470658463,0,27.978966414108317,0,2
42.63126524008442,1737.8099689574365,5547.198839807649,9.230657949494004,101.03070780236682,1,27.2980981644228,0,2
